region,city,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,popular,unit_price,area,total_price
浦江宝邸北区 ,S,3,2,S N,3,1,2,53,19.2,0.901,3.0860000000000003,119.9,370.0
建设公寓 ,S,3,2,S,3,0,5,88,19.2,1.5573,5.024,129.38,650.0
海尚康庭 ,S,2,1,S N,3,1,60,243,19.2,5.9844,3.1772,74.91,238.0
广裕小区 ,S,2,1,S,3,0,2,98,19.2,1.6042,5.1906,76.1,395.0
思浦小区 ,S,1,1,S,3,0,7,115,19.2,2.0521,4.2554,44.65,190.0
静安城 ,S,3,2,S,3,1,1,45,19.2,0.7396,7.3165,114.81,840.0
中环明珠 ,S,2,2,S,3,1,8,64,19.2,1.2917,7.1584,92.2,660.0
景江苑B区 ,S,2,2,E W,3,0,1,61,19.2,0.9896,3.9285,74.33,292.0
士韵家园 ,S,2,2,S N,3,0,3,93,19.2,1.5625,4.9653,80.56,400.0
创世纪花园 ,S,3,2,S,2,1,22,7,19.2,0.9115,8.6434,133.05,1150.0
塘桥小区 ,S,1,1,S,3,0,10,29,19.2,0.8177,5.5915,40.24,225.0
金硕河畔景园西区 ,S,2,2,S N,1,0,40,145,19.2,3.724,2.9866,71.99,215.0
千鹤小区 ,S,2,1,S,3,1,52,557,19.2,10.599,6.7894000000000005,78.8,535.0
中福花苑 ,S,1,1,S,2,1,29,167,19.2,3.6667,7.7829999999999995,44.97,350.0
协泰中心 ,S,2,1,S,2,1,1,32,19.2,0.5365,3.2708000000000004,119.24,390.0
绿地海怡公寓 ,S,1,1,SE,3,1,30,57,19.2,1.9844,6.8635,59.3,407.0
名都城(公寓) ,S,4,2,S,3,1,25,11,19.2,1.0833,6.9845000000000015,154.63,1080.0
仁恒滨江园 ,S,2,2,S,2,1,9,5,19.2,0.4062,11.3857,118.57,1350.0
水岸秀苑 ,S,2,2,S N,0,0,32,40,19.2,1.7917,4.1167,74.09,305.0
临港海滨国际花园 ,S,1,1,S,3,0,0,11,19.2,0.1719,1.9136,78.39,150.0
安源小区 ,S,3,1,S N,2,1,20,26,19.2,1.1354,5.8580000000000005,93.89,550.0
中环一号(五期) ,S,3,2,S N,1,1,33,88,19.2,2.5781,5.2797,102.28,540.0
金杨新村三街坊 ,S,1,1,S,1,1,33,30,19.2,1.6719,4.7999,42.71,205.0
尚汇豪庭 ,S,2,2,S,3,1,41,51,19.2,2.2917,10.6639,95.65,1020.0
绿地新江桥城 ,S,2,2,S N,0,1,34,40,19.2,1.8646,3.7565,77.2,290.0
紫荆二村 ,S,3,1,S N,3,0,21,50,19.2,1.5469,2.508,96.89,243.0
大同花园北区 ,S,1,2,S,3,1,20,33,15.0,1.5933,9.308,74.13,690.0
太阳都市花园 ,S,2,2,S,3,1,5,27,15.0,0.7733,7.5899,123.85,940.0
蓬莱花苑 ,S,3,3,E,3,1,0,6,15.0,0.12,5.9069,194.69,1150.0
好世皇马苑 ,S,2,2,S,3,1,1,26,13.0,0.6538,4.1517,80.69,335.0
仁恒河滨城 ,S,3,2,S,3,1,1,10,12.0,0.3083,9.2605,150.1,1390.0
财富海景花园 ,S,2,2,SW,3,1,2,7,11.0,0.3182,11.9138,184.66,2200.0
万寿新村(青浦) ,S,2,2,S,3,0,3,9,10.0,0.48,2.5753,80.77,208.0
晟业佳苑 ,S,2,1,S,0,0,2,9,9.0,0.4556,6.7137,90.86,610.0
望江苑 ,S,3,2,S,3,1,8,92,19.2,1.7292,8.0922,154.47,1250.0
上海未来 ,S,3,2,S,3,1,3,12,19.2,0.2969,8.2143,140.0,1150.0
君莲新城广润苑 ,S,2,2,S,1,1,6,33,19.2,0.7344,3.5229000000000004,84.59,298.0
万科城市花园 ,S,3,2,S,3,0,1,30,19.2,0.5052,4.1963,169.2,710.0
浩泽家园 ,S,2,2,S,3,0,1,30,19.2,0.5052,2.8639,94.28,270.0
管弄四街坊 ,S,1,1,SE,2,0,10,24,19.2,0.7396,5.3787,42.39,228.0
浦东星河湾 ,S,3,2,S,3,1,2,86,19.2,1.4167,9.6184,226.65,2180.0
周东二村 ,S,3,1,S,2,0,0,6,19.2,0.0938,3.8701,78.81,305.0
康桥干部村 ,S,2,1,S,2,0,1,202,19.2,3.1927,3.3803,71.0,240.0
万科翡翠滨江(一期) ,S,4,2,S,3,1,3,79,19.2,1.3438,10.7982,213.0,2300.0
荣丰花园 ,S,2,2,S,3,0,3,85,19.2,1.4375,6.5681,78.41,515.0
大桥小区 ,S,2,1,S,2,0,4,45,19.2,0.849,5.8824000000000005,66.3,390.0
浦东世纪花园(公寓) ,S,4,2,S,0,1,25,67,19.2,1.9583,8.797500000000003,224.61,1976.0
金汇华光城 ,S,3,2,S,3,1,4,28,19.2,0.5833,5.3521,152.84,818.0
皇都花园(公寓) ,S,4,2,S,0,1,2,37,19.2,0.651,6.8955,181.28,1250.0
绿庭尚城 ,S,4,2,S,0,1,6,52,19.2,1.0312,4.5005000000000015,123.32,555.0
金汇花园四街坊 ,S,2,2,S,0,1,11,157,19.2,2.8542,4.7609,87.17,415.0
阳城贵都 ,S,2,2,S N,3,1,6,130,19.2,2.25,6.311,97.45,615.0
栖山小区 ,S,2,1,S,0,0,3,36,19.2,0.6719,6.0651,54.08,328.0
富力桃园(公寓) ,S,4,2,S,0,1,5,74,19.2,1.3385,3.2091000000000003,130.88,420.0
绿地海珀玉晖 ,S,3,2,S,3,1,4,72,19.2,1.2708,9.7778,135.0,1320.0
世茂湖滨花园(公寓) ,S,3,2,S,3,1,22,62,19.2,1.7708,7.2454,213.93,1550.0
陆家嘴锦绣前城 ,S,3,2,S,3,1,3,45,19.2,0.8125,9.5882,122.86,1178.0
摩登堂 ,S,3,2,S,3,1,8,58,19.2,1.1979,6.974,91.77,640.0
圣马丽诺桥语 ,S,4,2,S,3,0,13,12,19.2,0.6615,7.523700000000002,342.92,2580.0
嘉茵苑 ,S,2,2,S,2,0,3,50,19.2,0.8906,5.9437000000000015,102.63,610.0
汇颂南苑 ,S,2,2,S N,3,0,13,113,19.2,2.2396,3.3981000000000003,72.1,245.0
春港丽园(公寓) ,S,2,2,S,3,0,14,127,19.2,2.4948,4.4208,76.91,340.0
名都城(公寓) ,S,3,2,SW,3,1,14,5,23.0,0.4913,6.466,167.03,1080.0
象屿品城 ,S,3,2,S N,3,0,8,136,19.2,2.4167,4.0761,92.0,375.0
玉兰清苑 ,S,2,1,S,1,0,9,227,19.2,3.875,4.4638,69.0,308.0
大华公园世家康华苑 ,S,2,2,S N,3,0,10,32,30.0,0.5533,5.3959,85.25,460.0
大华颐和华城(公寓) ,S,2,2,S,3,1,6,5,30.0,0.19,5.8802,105.44,620.0
汇峰鼎园 ,S,3,2,S N,3,1,8,72,19.2,1.4167,10.5639,140.1,1480.0
阳城书院 ,S,3,2,S,2,1,6,99,19.2,1.7656,5.5565000000000015,131.38,730.0
阳城花园 ,S,2,2,S,3,0,10,204,19.2,3.5521,6.072500000000002,87.28,530.0
华润外滩九里 ,S,4,2,S,3,1,9,100,19.2,1.8906,10.7035,270.94,2900.0
远景佳苑一期 ,S,3,2,S,2,0,11,193,19.2,3.4167,5.774100000000002,96.12,555.0
陆家嘴新景园 ,S,3,2,S,2,0,2,25,19.2,0.4635,6.6475,145.92,970.0
解放新村 ,S,2,1,S,2,0,12,78,19.2,1.6562,2.3326,53.59,125.0
绿地香颂(奉贤)(公寓) ,S,2,1,S,3,1,13,71,19.2,1.5833,1.7491,62.89,110.0
新凯城钟秀苑 ,S,2,1,暂无数,3,1,16,29,19.2,1.0365,3.0854000000000004,72.6,224.0
心圆东苑 ,S,2,2,暂无数,1,1,11,48,19.2,1.151,4.1572000000000005,74.57,310.0
万里真金苑 ,S,3,2,SE,3,1,1,16,19.2,0.2865,4.7134,157.0,740.0
控江五村 ,S,2,2,S,0,0,12,228,19.2,4.0,4.8812000000000015,94.65,462.0
雁荡大厦 ,S,2,2,S W,3,1,2,69,19.2,1.151,11.3862,101.0,1150.0
金杨二街坊 ,S,1,1,S,0,0,15,12,19.2,0.7344,5.4030000000000005,43.68,236.0
芳华路253弄 ,S,2,1,S,2,0,11,56,19.2,1.276,4.7321,75.02,355.0
同济融创玫瑰公馆 ,S,2,1,S,0,1,13,288,19.2,4.974,6.1815000000000015,78.46,485.0
潍坊六村 ,S,2,1,S,3,0,13,36,19.2,1.0365,9.2753,46.36,430.0
春申景城湖畔林语 ,S,3,2,S N,3,1,11,50,19.2,1.1823,7.233,123.74,895.0
宝虹水岸景苑 ,S,2,2,S,1,1,11,63,19.2,1.3854,3.9133,77.94,305.0
东安四村 ,S,1,1,S,1,0,11,86,19.2,1.7448,6.9652,36.18,252.0
东方悦居 ,S,1,1,S N,1,0,12,60,19.2,1.375,5.7890000000000015,53.55,310.0
江海新村 ,S,2,2,S,3,0,17,58,19.2,1.526,1.8589,85.0,158.0
万荣小区 ,S,2,1,S,2,0,16,21,19.2,0.9115,5.3530000000000015,55.11,295.0
齐二小区 ,S,1,1,S,2,0,7,24,19.2,0.6302,5.6986,40.01,228.0
昌七小区 ,S,1,1,S,0,0,13,171,19.2,3.1458,4.8824000000000005,45.06,220.0
淞虹苑 ,S,2,1,S,2,0,14,93,19.2,1.9635,6.0329999999999995,74.59,450.0
宛平南路431弄 ,S,2,1,S,2,0,10,32,19.2,0.8646,7.0851000000000015,59.28,420.0
源枫景苑 ,S,2,2,S,0,0,3,32,19.2,0.6094,3.6673,95.44,350.0
文化名园 ,S,2,1,S,2,0,11,74,19.2,1.5573,6.5360000000000005,59.67,390.0
新村路285弄 ,S,1,0,S,2,0,18,41,19.2,1.2969,4.7620000000000005,34.23,163.0
东都小区 ,S,1,1,S,2,0,12,44,19.2,1.125,3.2586,52.17,170.0
西凌新邨 ,S,1,0,S,2,1,15,128,19.2,2.5469,8.242700000000001,30.33,250.0
世界路117弄 ,S,1,1,S,3,0,0,3,19.2,0.0469,5.6331000000000016,55.92,315.0
淞南七村 ,S,1,1,S,2,0,17,111,19.2,2.3542,3.8221,49.45,189.0
嘉利明珠城 ,S,2,2,S,3,1,32,127,19.2,3.151,6.8228,85.01,580.0
万科朗润园 ,S,3,2,S,3,0,11,162,19.2,2.9323,4.9692,129.8,645.0
瑞虹新城(三期) ,S,2,2,S,3,1,36,96,19.2,2.8125,8.3511,103.58,865.0
新安小区 ,S,2,2,S,2,0,10,9,19.2,0.5052,6.8943,74.7,515.0
森林公馆 ,S,2,2,S N,3,1,30,71,19.2,2.2031,4.4309,86.89,385.0
东珂花苑 ,S,3,2,S N,3,1,27,92,19.2,2.4219,6.9838000000000005,143.19,1000.0
汇龙新城 ,S,3,2,S,2,1,7,34,19.2,0.7865,9.3946,145.83,1370.0
市政馨苑 ,S,2,1,S N,0,0,4,54,19.2,0.9896,5.8114,75.37,438.0
香逸湾 ,S,3,2,S N,3,1,9,33,19.2,0.8438,3.9207,89.27,350.0
盈标花园 ,S,4,2,S,3,0,4,7,19.2,0.2552,9.0323,186.0,1680.0
荣城花苑 ,S,5,2,S,0,1,1,6,19.2,0.1302,7.977200000000002,173.62,1385.0
龙居大厦 ,S,3,2,S,0,1,3,15,19.2,0.3438,5.2991,121.72,645.0
浦江茗园 ,S,3,2,S,0,1,3,12,19.2,0.2969,8.448,130.09,1099.0
金大元御珑公馆(公寓) ,S,4,2,S,3,1,2,6,28.0,0.1143,6.3462000000000005,260.0,1650.0
联洋花园(一期) ,S,3,2,S,3,1,3,20,27.0,0.3,8.6708,132.63,1150.0
东方知音苑 ,S,3,2,S N,0,1,4,16,26.0,0.2923,8.4567,99.33,840.0
好世皇马苑 ,S,3,2,S N,0,1,2,34,23.0,0.5043,4.0335,140.08,565.0
三花现代城(三期金兰苑) ,S,2,2,S,3,1,2,4,23.0,0.113,6.6637,87.79,585.0
中惠广场 ,S,1,1,S,2,1,0,43,17.0,0.7588,3.1399000000000004,52.55,165.0
三九大厦 ,S,2,1,SW,3,1,3,66,19.2,1.1406,4.8935,98.09,480.0
绿洲香岛花园 ,S,3,2,S N,3,1,3,31,19.2,0.5938,3.7637,151.45,570.0
中大九里德(公寓) ,S,2,1,S,1,1,23,39,16.0,1.7375,3.3371,89.9,300.0
东泰花苑 ,S,3,2,S,3,1,2,66,19.2,1.1042,9.3979,143.65,1350.0
西凌新邨 ,S,3,2,S,2,1,0,76,19.2,1.1875,7.6394,92.94,710.0
东渡青筑 ,S,3,1,S,2,1,0,55,19.2,0.8594,3.0928,97.0,300.0
幸福小镇(公寓) ,S,4,2,SE N,3,0,1,53,19.2,0.8646,4.6224,157.93,730.0
东兰雅苑 ,S,3,2,S,3,0,3,70,19.2,1.2031,6.3223,120.21,760.0
中环家园 ,S,4,2,暂无数,3,0,3,61,19.2,1.0625,5.4902000000000015,165.75,910.0
崮山小区一街坊 ,S,2,1,S,2,0,26,73,19.2,2.0885,8.7177,61.37,535.0
镇宁路545弄 ,S,3,1,S,3,0,3,181,19.2,2.9375,6.9431,96.5,670.0
三泉家园 ,S,2,2,S N,2,0,6,66,19.2,1.25,5.7143000000000015,91.0,520.0
海馨苑 ,S,1,1,S,2,1,3,47,19.2,0.8438,2.6406,58.7,155.0
万馨佳园 ,S,1,2,S,3,0,5,84,19.2,1.4948,4.3439000000000005,54.79,238.0
高昌路105弄 ,S,3,1,S,2,0,0,54,19.2,0.8438,2.6779,100.08,268.0
昆阳小区 ,S,2,1,S,2,0,3,106,19.2,1.7656,2.7056,56.92,154.0
双秀北园 ,S,5,3,暂无数,3,0,2,105,19.2,1.7135,5.1000000000000005,100.0,510.0
巨龙台湾城 ,S,2,2,S,2,0,1,58,19.2,0.9427,2.3608,84.72,200.0
红旗教师公寓 ,S,2,2,S N,3,1,2,91,19.2,1.4948,8.1896,91.58,750.0
半岛花园 ,S,6,3,S,2,1,3,89,19.2,1.5,5.6275,330.17,1858.0
三佳花苑 ,S,2,1,S,0,0,1,66,19.2,1.0677,6.093,65.65,400.0
宝华城市花园 ,S,5,2,S N,3,1,4,118,19.2,1.9896,7.785,161.85,1260.0
航华二村二街坊 ,S,2,2,S,2,0,25,16,19.2,1.1615,4.1461000000000015,76.7,318.0
金燕家苑 ,S,2,2,S,3,0,6,20,19.2,0.5312,6.2134,86.91,540.0
龙柏三村 ,S,2,1,S,0,0,26,13,19.2,1.151,5.6426,70.89,400.0
绿川新苑 ,S,1,1,S,3,0,2,262,19.2,4.1667,4.7951000000000015,50.26,241.0
保利湖畔阳光苑 ,S,3,2,S N,1,1,1,52,19.2,0.849,3.3904,141.58,480.0
兆丰大厦 ,S,3,3,NW SE,2,1,0,98,19.2,1.5312,4.9972,157.89,789.0
和平花苑 ,S,2,2,NW,0,1,1,77,19.2,1.2396,7.0693,90.25,638.0
北平家园 ,S,2,1,S N,3,1,3,80,19.2,1.3594,7.1389000000000005,89.65,640.0
招商虹桥华府 ,S,2,2,S,3,1,0,60,19.2,0.9375,4.8389999999999995,81.63,395.0
澳丽映象 ,S,2,1,S,3,1,1,64,19.2,1.0365,3.1276,86.33,270.0
海尚康庭 ,S,2,2,S N,3,1,2,38,19.2,0.6667,3.5843000000000003,72.54,260.0
爱文坊 ,S,2,1,S N,3,0,24,29,19.2,1.3281,9.9383,51.82,515.0
蔚蓝城市花园 ,S,3,2,S,3,1,0,146,19.2,2.2812,6.439100000000002,113.37,730.0
金桥新城 ,S,2,2,S,2,0,21,60,19.2,1.7031,5.7629,91.1,525.0
新城悠活城 ,S,2,2,S,3,1,21,344,19.2,6.1406,2.7953,87.65,245.0
绿庭尚城 ,S,1,2,S,0,1,24,46,19.2,1.5937,3.9852,70.26,280.0
茂龄别墅(公房) ,S,3,1,S,2,0,21,60,19.2,1.7031,10.9062,62.35,680.0
中福花苑 ,S,1,2,N,3,1,24,213,19.2,4.2031,8.9261,42.46,379.0
锦绣家园 ,S,2,2,SW W,3,1,22,196,19.2,3.8646,7.3777,100.98,745.0
世博家园十一街坊 ,S,2,2,S,3,0,28,129,19.2,3.0365,3.6308,77.12,280.0
中福花苑 ,S,1,2,SE,2,1,22,65,19.2,1.8177,9.637,44.62,430.0
金祥坊 ,S,1,1,S N,2,0,25,11,19.2,1.0833,4.2063000000000015,47.31,199.0
牡丹路186弄 ,S,2,2,S,0,0,24,25,19.2,1.2656,6.7079,66.34,445.0
荣和怡景园 ,S,2,1,S,3,0,8,21,19.2,0.6198,5.2308,65.0,340.0
新凯一期 ,S,2,2,S N,3,0,7,45,18.0,1.0222,3.5697,78.16,279.0
天和湖滨家园(公寓) ,S,2,1,S,3,1,6,20,17.0,0.6,3.2074000000000003,73.27,235.0
春申景城湖畔林语 ,S,2,2,S,3,1,7,5,16.0,0.4,6.6446000000000005,93.31,620.0
上南三村 ,S,1,1,S,2,0,6,16,14.0,0.6429,5.4442,34.9,190.0
新陈路428弄 ,S,3,1,S,2,0,7,102,19.2,1.849,4.2936000000000005,100.15,430.0
馨宁公寓 ,S,2,1,S,3,1,10,84,19.2,1.6771,5.6198000000000015,62.28,350.0
沪太家具大厦 ,S,2,1,S,0,1,8,39,19.2,0.901,5.8547,74.3,435.0
共富一村 ,S,3,2,S,2,0,7,202,19.2,3.4115,3.5692000000000004,110.11,393.0
薇馨家园 ,S,2,1,S,2,0,6,140,19.2,2.4063,3.1591,78.82,249.0
锦杨苑 ,S,2,1,S,3,0,6,82,19.2,1.5,7.2067,78.4,565.0
翠湖天地雅苑 ,S,2,2,S,3,1,11,158,19.2,2.8698,15.3833,116.36,1790.0
海江二村 ,S,1,1,S,2,0,0,59,19.2,0.9219,3.4577,40.49,140.0
江桥二村 ,S,2,1,S,2,0,13,118,19.2,2.3177,3.2356000000000003,66.45,215.0
中环花苑 ,S,2,2,S,3,1,11,132,19.2,2.4635,6.9884,92.01,643.0
海上国际花园(一期) ,S,2,2,S,2,1,0,136,19.2,2.125,7.3482,91.18,670.0
世茂滨江花园 ,S,3,2,W,3,1,0,84,19.2,1.3125,8.518600000000001,237.13,2020.0
太阳都市花园 ,S,2,2,S,3,1,12,84,19.2,1.75,8.7164,100.96,880.0
绿地香颂(浦东)(公寓) ,S,2,2,S,3,1,15,107,19.2,2.2188,5.2327,87.91,460.0
市光四村 ,S,2,1,E,2,1,5,68,19.2,1.2448,4.42,64.48,285.0
南新四村 ,S,2,1,S,3,0,10,62,19.2,1.3333,4.6537000000000015,55.87,260.0
黎明花园 ,S,2,1,S,3,0,13,37,19.2,1.0521,4.3659,65.28,285.0
南园小区 ,S,2,1,S,3,1,11,248,19.2,4.276,7.688700000000001,63.08,485.0
三林苑 ,S,2,1,S N,2,0,17,241,19.2,4.3854,4.5994,71.75,330.0
中海御景熙岸(公寓) ,S,3,2,S,3,1,12,425,19.2,7.0781,4.5711,88.82,406.0
开元地中海 ,S,1,1,S,0,0,8,22,19.2,0.6354,3.0943,43.63,135.0
安居花苑 ,S,2,1,S,2,1,13,61,19.2,1.4271,5.5150000000000015,90.3,498.0
乾骏园 ,S,2,2,S,2,0,14,89,19.2,1.901,7.0,80.0,560.0
佳宝新村 ,S,2,1,S,0,1,4,120,19.2,2.0208,4.6476000000000015,64.55,300.0
崮山小区一街坊 ,S,2,2,S,3,0,9,46,19.2,1.0469,7.9325,70.47,559.0
东方悦居 ,S,2,1,S,2,1,16,91,19.2,2.0052,5.691,73.45,418.0
瑞冬小区 ,S,2,1,S,2,0,9,88,19.2,1.7031,4.9853000000000005,57.77,288.0
菊泉新城(菊盛路50弄) ,S,3,2,S,3,0,14,149,19.2,2.8385,3.5179,96.65,340.0
航华二村嘉丰公寓 ,S,2,1,S,0,0,14,108,19.2,2.1979,3.6708,77.64,285.0
振兴小区(徐汇) ,S,3,1,S,2,0,12,97,19.2,1.9531,7.256,75.8,550.0
培花久远公寓 ,S,2,1,S,2,0,11,140,19.2,2.5885,5.3144,66.8,355.0
北茶园 ,S,1,1,S,3,0,3,61,19.2,1.0625,5.8152,47.29,275.0
国际广场(卢湾) ,S,4,2,SE S SW,3,1,1,91,19.2,1.4583,5.7662,225.28,1299.0
祁连四村 ,S,3,2,S,3,0,17,88,19.2,1.9948,3.9755,89.55,356.0
佳宁花园 ,S,2,2,S,2,1,7,18,19.2,0.5365,6.4839,107.96,700.0
盛源花园 ,S,2,1,S,2,0,17,45,19.2,1.3229,4.3712,70.92,310.0
秀苑小区 ,S,2,2,S N,2,0,14,60,19.2,1.4479,5.4642,90.59,495.0
三花现代城(二期香梅苑) ,S,2,2,S N,3,1,14,46,19.2,1.2292,5.4911,94.7,520.0
虹桥中山广场 ,S,3,2,SE,3,1,5,7,19.2,0.2917,6.6839,131.66,880.0
文化名园 ,S,2,1,S N,0,0,16,122,19.2,2.4896,6.1349,62.43,383.0
慧华苑 ,S,1,1,S,0,0,1,2,19.2,0.0677,4.2199,48.58,205.0
黎安二村 ,S,1,1,S,3,0,1,5,17.0,0.1294,4.5244,43.1,195.0
中凯城市之光(徐汇) ,S,4,2,S,3,1,0,5,10.0,0.15,11.812999999999999,270.89,3200.0
平阳新村四街坊 ,S,2,2,S,2,0,4,52,19.2,0.9583,5.1394,73.94,380.0
延吉二村 ,S,1,1,S,3,0,16,88,19.2,1.9583,6.4181,32.72,210.0
东淮海公寓 ,S,2,2,S,3,1,6,27,19.2,0.6406,9.5965,118.69,1139.0
玉兰小区 ,S,2,1,S,1,0,4,24,19.2,0.5208,4.5600000000000005,65.79,300.0
金芝苑 ,S,3,2,S,2,0,1,20,19.2,0.349,5.0929,133.52,680.0
龙南五村 ,S,1,1,S,2,0,4,47,19.2,0.8802,5.7302,54.1,310.0
天际蓝桥 ,S,3,2,S,2,1,5,28,19.2,0.6198,4.6312000000000015,122.0,565.0
泰安公寓 ,S,3,2,S,1,0,2,10,19.2,0.2292,2.0763000000000003,108.37,225.0
荷风华庭 ,S,2,2,S,2,0,7,27,19.2,0.6771,1.6171,81.63,132.0
塘和家园桂花锦苑 ,S,2,1,S,1,1,3,35,19.2,0.6562,3.0705,71.0,218.0
同润蓝美俊庭 ,S,2,1,暂无数,1,0,3,106,19.2,1.7656,1.9827,87.76,174.0
上缝小区 ,S,2,1,S,2,0,5,26,19.2,0.5885,6.7578000000000005,66.59,450.0
万科南桥传奇 ,S,3,2,S,3,1,6,46,19.2,0.9375,3.2809000000000004,91.38,299.8
百合苑(公寓) ,S,2,2,S,0,1,3,16,19.2,0.3594,2.6776,100.84,270.0
凉城一村 ,S,2,1,SE,2,1,4,35,19.2,0.6927,5.1692,74.48,385.0
汇龙公寓 ,S,3,1,S,2,0,5,67,19.2,1.2292,3.0528,91.72,280.0
文汇小区(长宁) ,S,2,1,S,3,0,2,42,19.2,0.7292,8.379900000000001,53.7,450.0
市光三村 ,S,2,1,S,1,0,2,114,19.2,1.8542,4.1539,65.0,270.0
象屿都城 ,S,3,2,S,3,1,4,25,19.2,0.5365,3.8534,111.59,430.0
中虹华苑 ,S,2,2,S N,3,0,22,95,19.2,2.2865,4.0755,73.12,298.0
丰三小区 ,S,2,2,S,3,0,5,24,19.2,0.5573,6.2473,68.03,425.0
三和花园 ,S,2,2,S,3,1,5,14,19.2,0.401,8.786100000000001,105.85,930.0
番禺大厦 ,S,2,1,SW,2,1,20,131,19.2,2.776,6.0795,70.73,430.0
浦江智汇园 ,S,3,1,S N,3,1,4,28,19.2,0.5833,4.7902000000000005,81.0,388.0
金梅园 ,S,2,1,S,2,0,5,33,19.2,0.6979,5.663200000000002,60.92,345.0
太子公寓 ,S,3,2,S,1,1,2,119,19.2,1.9323,7.859,99.25,780.0
红墅1858(公寓) ,S,3,2,S,1,1,5,41,19.2,0.8229,3.9063,89.6,350.0
西班牙名园 ,S,1,2,S,0,1,3,3,19.2,0.1562,7.9897,69.84,558.0
保集澜湾(公寓) ,S,3,2,S,1,0,6,48,19.2,0.9687,5.2705,123.33,650.0
天际花园 ,S,3,2,S,2,0,29,227,19.2,4.6042,7.859800000000001,112.98,888.0
万顺水原墅(公寓) ,S,1,1,S N,3,1,2,30,19.2,0.5417,3.188,59.6,190.0
城东新村 ,S,3,1,S,2,0,1,35,19.2,0.5833,2.8498,65.97,188.0
林绿家园 ,S,1,1,S,2,0,2,29,19.2,0.526,5.5427,38.79,215.0
双秀北园 ,S,3,2,S,0,0,5,17,19.2,0.4479,3.6164,132.73,480.0
中凯城市之光(静安) ,S,2,1,S,3,1,20,246,19.2,4.5729,10.0925,80.06,808.0
远洋7号 ,S,3,2,S N,0,1,3,20,19.2,0.4219,3.9561,103.64,410.0
丝庐雅苑(公寓) ,S,2,2,S,1,1,1,14,19.2,0.2552,3.0758,88.76,273.0
阁游路777弄 ,S,2,2,S,0,1,1,47,19.2,0.7708,2.5587,89.89,230.0
锦博苑 ,S,2,2,S,3,0,23,181,19.2,3.6667,6.2752,79.52,499.0
上海滩花园洋房 ,S,3,2,S,3,0,19,55,19.2,1.5521,8.5545,196.39,1680.0
浦发绿城 ,S,2,1,S N,0,0,21,125,19.2,2.7188,4.4177,74.7,330.0
音乐广场 ,S,2,2,S,3,1,23,73,19.2,1.9792,7.9419,104.51,830.0
滨江晶典 ,S,2,2,S,0,0,22,78,19.2,2.0208,8.3911,92.36,775.0
绿地时代嘉苑 ,S,2,2,S N,3,0,2,15,19.2,0.3073,2.5945,82.87,215.0
盘古天地 ,S,3,2,S,3,1,27,54,19.2,1.8281,3.5335,88.3,312.0
万春小区 ,S,2,1,S,3,1,1,9,19.2,0.1771,9.25,59.46,550.0
金羽名庭 ,S,3,2,S N,3,1,21,55,19.2,1.625,7.9117000000000015,127.66,1010.0
长海一村 ,S,2,1,S,2,0,19,17,19.2,0.9583,5.1117,63.58,325.0
锦汇苑 ,S,3,1,S,3,1,22,33,19.2,1.3177,8.621500000000001,119.47,1030.0
世华锦城 ,S,2,1,S N,3,0,23,64,19.2,1.8385,6.7543000000000015,79.95,540.0
梅园三街坊 ,S,2,1,S,3,0,13,24,19.2,0.849,10.8054,49.79,538.0
景江苑C区 ,S,2,2,S,3,0,9,88,19.2,1.7031,3.5741,96.53,345.0
市政馨苑 ,S,2,1,S,3,0,11,156,19.2,2.8385,6.1391,74.93,460.0
达安城 ,S,3,2,S,3,1,9,24,19.2,0.7031,8.622300000000001,132.1,1139.0
临汾花园 ,S,2,1,S,2,0,16,50,19.2,1.3646,4.4501,71.91,320.0
黄浦众鑫城 ,S,2,2,S N,3,1,14,17,26.0,0.5731,7.9586000000000015,121.63,968.0
华宝花园 ,S,3,2,S,3,0,12,6,18.0,0.5667,4.8058000000000005,99.88,480.0
塘和家园德悦苑 ,S,2,1,S,2,0,0,145,19.2,2.2656,2.8615,66.4,190.0
御桥花园 ,S,2,1,S,3,0,0,29,19.2,0.4531,5.2132000000000005,75.77,395.0
阳光花城 ,S,2,2,S,1,1,15,253,19.2,4.5,6.6585,97.62,650.0
菊园 ,S,4,2,S,3,1,11,119,19.2,2.2604,7.8028,192.24,1500.0
上海康城 ,S,2,2,S,1,1,12,71,19.2,1.5469,3.9395,97.73,385.0
重华新村 ,S,2,1,暂无数,2,0,10,23,19.2,0.724,10.9185,77.85,850.0
广远新村 ,S,2,1,S,0,0,16,37,19.2,1.1615,4.4877,66.85,300.0
贝越流明新苑 ,S,3,2,S,3,0,9,376,19.2,6.2031,4.9756,126.62,630.0
三湘四季花城 ,S,3,2,S,1,1,13,76,19.2,1.6615,4.5489999999999995,117.61,535.0
圣鑫苑 ,S,2,2,S N,3,1,3,109,19.2,1.8125,3.6967,109.56,405.0
瑞虹新城怡庭 ,S,2,2,SE,3,1,0,159,19.2,2.4844,10.4939,81.0,850.0
仁恒滨江园 ,S,4,2,SE,2,1,15,47,19.2,1.2813,10.6918,187.06,2000.0
新梅共和城 ,S,3,2,S,1,1,14,45,19.2,1.2135,6.9972,118.62,830.0
云海苑 ,S,5,3,S,3,1,0,87,19.2,1.3594,8.7858,374.47,3290.0
